orthogroup,log2FC,padj,species,DAP,rank
OG0002219,1.47092725747513,0.0141565086396583,Trip19,UP,55
OG0002222,0.155749232677945,0.54741738374145,Trip19,NS,1043
OG0002228,0.14939952971738452,0.0314527785806374,Trip19,NS,1064
OG0002232,0.231432408447965,0.266913759268636,Trip19,NS,872
OG0002235,0.248534836138679,0.0799476383534412,Trip19,NS,840
OG0002237,0.196607044094818,0.323056627558182,Trip19,NS,945
OG0002238,-1.09850554495243,0.0578725402621804,Trip19,NS,3446
OG0002248,-0.49046219869318347,0.0201870729356557,Trip19,NS,2760
OG0002255,-1.44614803181887,0.00817617243117331,Trip19,DOWN,3560
OG0002270,0.06203765516244405,0.836397598716507,Trip19,NS,1313
OG0002279,-1.01741705307741,0.0821531190796125,Trip19,NS,3400
OG0002280,-0.22431729826094,0.0819590055359324,Trip19,NS,2147
OG0002281,0.820485342986379,0.0069530908551829,Trip19,NS,197
OG0002291,-0.022084718551256016,0.19072673081004,Trip19,NS,1573
OG0002295,-0.1038521734980115,0.0330904335433568,Trip19,NS,1810
OG0002300,-0.897006006676674,0.00818020434422364,Trip19,NS,3297
OG0002309,-0.650634722405787,0.438199582582501,Trip19,NS,3017
OG0002312,-0.32373259173411,0.579378311173378,Trip19,NS,2419
OG0002316,-0.873027143742234,0.0574896083882602,Trip19,NS,3275
OG0002323,-0.0101343771337132,0.883198285272616,Trip19,NS,1537
OG0002341,-0.997117491466879,0.0108518475943109,Trip19,NS,3381
OG0002345,0.576708121127624,0.0313685385618944,Trip19,NS,355
OG0002355,-0.523877952932288,2.447145801277e-4,Trip19,NS,2817
OG0002358,0.589763486984977,0.030088731790783,Trip19,NS,340
OG0002361,-0.0588936890535686,0.324010913521405,Trip19,NS,1688
OG0002378,-0.0335695326937018,0.497655146690644,Trip19,NS,1617
OG0002379,-0.251538766995964,0.0334686447918404,Trip19,NS,2232
OG0002381,-0.19881527062742652,0.144849221955077,Trip19,NS,2075
OG0002396,0.340292256823034,0.00420413336641926,Trip19,NS,664
OG0002425,0.61635769699669,0.791628087308227,Trip19,NS,322
OG0002432,0.202887833470143,0.426041317656327,Trip19,NS,932
OG0002435,0.478195257939166,0.159211644474294,Trip19,NS,464
OG0002436,0.347098670622268,0.359879718486238,Trip19,NS,653
OG0002459,-0.171368418311981,0.279447006541421,Trip19,NS,2001
OG0002472,-0.473931188332412,0.0455071312704049,Trip19,NS,2729
OG0002485,-0.531156057025363,0.310511128728716,Trip19,NS,2835
OG0002492,0.0621217119077975,0.511834179771891,Trip19,NS,1305
OG0002502,0.167357927738514,0.702443978237747,Trip19,NS,1012
OG0002505,0.07125050495458601,0.196853054323066,Trip19,NS,1277
OG0002518,-0.736965594166206,0.0797838654450282,Trip19,NS,3134
OG0002519,-0.921390165303633,0.0248003914448267,Trip19,NS,3315
OG0002521,-1.22095044716254,0.00420413336641926,Trip19,DOWN,3506
OG0002524,1.78826808286684,0.00214795712167107,Trip19,UP,39
OG0002532,-0.021330925916300994,0.157711109138178,Trip19,NS,1564
OG0002541,-0.729770092762002,0.0811339225816381,Trip19,NS,3118
OG0002544,-0.592919224549499,0.0780572939050345,Trip19,NS,2947
OG0002550,-0.623709616662948,0.0703945485676993,Trip19,NS,2987
OG0002552,-0.612637459164004,0.82828924240165,Trip19,NS,2971
OG0002555,-1,0.130620829519792,Trip19,NS,3385
OG0002556,-0.852042118612899,0.124099615695057,Trip19,NS,3260
OG0002559,0.575312330687437,0.109359297619527,Trip19,NS,357
OG0002562,-0.24297675349254,0.778499072231526,Trip19,NS,2209
OG0002575,-0.1532973360386135,0.195765481218385,Trip19,NS,1943
OG0002577,-0.197599959885161,0.161295142291951,Trip19,NS,2068
OG0002591,-0.601649629654035,0.193667681402053,Trip19,NS,2958
OG0002597,-0.5773011422465035,0.0902130468311754,Trip19,NS,2918
OG0002600,1.02431967919541,0.0179643758973623,Trip19,UP,130
OG0002605,0.13431780113262182,0.112308850219781,Trip19,NS,1110
OG0002615,0.0398402645317911,0.977622678597887,Trip19,NS,1378
OG0002621,-0.0634091701760615,0.638160647006065,Trip19,NS,1701
OG0002628,1.21598915414672,0.635398511944803,Trip19,NS,95
OG0002630,0.538041453333664,0.363170211067289,Trip19,NS,398
OG0002639,-0.395928676331139,0.0703101508272475,Trip19,NS,2584
OG0002649,-0.107803289534515,0.170856296480386,Trip19,NS,1818
OG0002650,-0.00868224309980088,0.971569931543906,Trip19,NS,1534
OG0002654,-0.176250639691727,0.32104362682737,Trip19,NS,2012
OG0002674,0.0867837661420666,0.605942818901615,Trip19,NS,1232
OG0002676,1.13881446890228,0.0159760451327929,Trip19,UP,107
OG0002678,-0.0232697793228472,0.746106560670292,Trip19,NS,1574
OG0002679,0.2882562317435606,0.00197683969853737,Trip19,NS,772
OG0002686,0.197865391353738,0.152779382604913,Trip19,NS,942
OG0002718,1.3095818087103814,0.0140183003743018,Trip19,UP,75
OG0002725,0.488515008957812,0.0129195954374794,Trip19,NS,455
OG0002726,-0.026459446888374552,0.871228186999805,Trip19,NS,1587
OG0002730,-0.857259827883918,0.0983026626797518,Trip19,NS,3263
OG0002737,-0.365871442474959,0.227592343958016,Trip19,NS,2515
OG0002759,-0.913216233857933,0.00787212830602946,Trip19,NS,3312
OG0002760,-1.15842936260448,0.0737357038118743,Trip19,NS,3479
OG0002761,-0.214240225572989,0.18438791102819,Trip19,NS,2120
OG0002763,1.47248777146274,0.00677164230814281,Trip19,UP,54
OG0002767,0.19512252468455832,0.209203924859766,Trip19,NS,951
OG0002768,-0.192645077942396,0.450412600632053,Trip19,NS,2047
OG0002770,0.321928094887362,0.410004502480129,Trip19,NS,715
OG0002772,0.713695814843359,0.0931877675818175,Trip19,NS,258
OG0002773,-1.88896868761126,0.238659445427118,Trip19,NS,3601
OG0002776,-0.0276749584428483,0.654668043840852,Trip19,NS,1588
OG0002784,-0.8886249173259175,0.0213274986815831,Trip19,NS,3287
OG0002788,-0.282789700980404,0.213249841686145,Trip19,NS,2316
OG0002808,-0.104697378666693,0.669810355780894,Trip19,NS,1811
OG0002818,-1.10159814000781,0.12622167937012,Trip19,NS,3449
OG0002821,0.39673904789879,0.818204534376807,Trip19,NS,572
OG0002833,-0.0159575739029762,0.717861748841769,Trip19,NS,1550
OG0002854,0.301007008528125,0.813626830424242,Trip19,NS,749
OG0002858,0.011912964577235952,0.281265628290602,Trip19,NS,1467
OG0002866,-0.3321852005474485,0.34003650781618,Trip19,NS,2441
OG0002875,0.498761465671852,0.0400856795715551,Trip19,NS,437
OG0002889,-0.5104585281205081,9.5912294841776e-4,Trip19,NS,2796
OG0002896,-0.483984852996335,0.236514480627376,Trip19,NS,2747
OG0002920,0.32883646422954,0.456522486056057,Trip19,NS,694
OG0002921,0.021378193520433,0.635398511944803,Trip19,NS,1437
OG0002922,-0.494109070270043,0.494789123223616,Trip19,NS,2764
OG0002923,0.06708352154247393,0.37723612442472,Trip19,NS,1288
OG0002924,-0.0911507189095957,0.611729237713077,Trip19,NS,1779
OG0002926,-0.518701058452435,0.164326389784165,Trip19,NS,2804
OG0002930,-0.277533975528909,0.612507571863049,Trip19,NS,2302
OG0002934,-0.00433459026389113,0.930085820412369,Trip19,NS,1516
OG0002946,-0.251671680569243,0.221125940943983,Trip19,NS,2239
OG0002948,-1.55215635563791,0.0334686447918404,Trip19,DOWN,3574
OG0002952,-0.734563103950902,0.0198777833067902,Trip19,NS,3129
OG0002997,0.510961919277379,0.0396233772203047,Trip19,NS,424
OG0003002,0.852797892818771,0.0183545278287307,Trip19,NS,171
OG0003017,-0.0588936890535686,0.842372374996964,Trip19,NS,1688
OG0003023,-0.227692025041597,0.506507685796052,Trip19,NS,2161
OG0003024,-0.169744675832317,0.551598814592405,Trip19,NS,1996
OG0003031,-0.418380745770014,0.213749495596274,Trip19,NS,2630
OG0003039,-0.0938790470029001,0.941844840199809,Trip19,NS,1788
OG0003044,0.469885976274464,0.364241245883921,Trip19,NS,478
OG0003045,0.331131922217202,0.477094407176935,Trip19,NS,685
OG0003047,0.836732080459136,0.075557652375176,Trip19,NS,183
OG0003051,0.01625498013739025,0.494704589018444,Trip19,NS,1452
OG0003058,0.252010154929266,0.00834161429318907,Trip19,NS,834
OG0003068,-0.490050853695689,0.0612277508572448,Trip19,NS,2758
OG0003082,-0.332789087519129,0.37723612442472,Trip19,NS,2442
OG0003102,0.401630466584741,0.0758796087857577,Trip19,NS,566
OG0003111,-0.338250400189295,0.344198042469162,Trip19,NS,2455
OG0003112,0.847195186589395,0.0645437718001472,Trip19,NS,176
OG0003113,-0.0724827538015237,0.246179606017294,Trip19,NS,1728
OG0003122,0.169925001442312,0.57082275442693,Trip19,NS,1002
OG0003130,0.060800160042559503,0.0101583281814579,Trip19,NS,1314
OG0003137,0.669933835668961,0.201989786544275,Trip19,NS,284
OG0003143,0.899175630480513,2.447145801277e-4,Trip19,NS,160
OG0003144,0.0690146779151805,0.437832374397862,Trip19,NS,1283
OG0003168,0.3501874531925055,0.26532443789691,Trip19,NS,648
OG0003176,0.2864196169150185,0.268868655945581,Trip19,NS,776
OG0003178,0.03687036433323385,0.572322477462404,Trip19,NS,1393
OG0003183,-0.375197234747053,0.668108840941845,Trip19,NS,2532
OG0003189,-2.45798964446339,0.040492060679864,Trip19,DOWN,3614
OG0003231,-0.982790709967777,0.438732310541256,Trip19,NS,3369
OG0003245,-0.360304766600418,0.0312482988367731,Trip19,NS,2500
OG0003252,-0.905088352974533,0.054020007724715,Trip19,NS,3306
OG0003258,0.0313951962755343,0.786770611562832,Trip19,NS,1403
OG0003273,-0.395928676331139,0.26532443789691,Trip19,NS,2584
OG0003276,0.664482840364683,0.0362258150646566,Trip19,NS,291
OG0003277,-0.862496476250065,1.1850995430561e-4,Trip19,NS,3266
OG0003285,0.151858816727005,0.28780877137698,Trip19,NS,1053
OG0003287,-0.126580496565143,0.790508577233815,Trip19,NS,1878
OG0003289,-0.295128035543647,0.270900661797913,Trip19,NS,2341
OG0003294,0.147957881387101,0.73288861437602,Trip19,NS,1069
OG0003295,0.0271540515037266,0.434805504903337,Trip19,NS,1416
OG0003296,-0.103146927103293,0.306385114656546,Trip19,NS,1807
OG0003301,0.10701824988212,0.843811907072907,Trip19,NS,1172
OG0003307,-0.118726938570751,0.246179606017294,Trip19,NS,1847
OG0003310,0.18269229751619,0.500879166263976,Trip19,NS,973
OG0003319,0.057916149326282515,0.0788045710692413,Trip19,NS,1322
OG0003323,-0.77595972578207,0.0943110054478743,Trip19,NS,3187
OG0003325,-0.14642138825940598,0.586033974039394,Trip19,NS,1922
OG0003338,0.25845285552194897,0.230506834653777,Trip19,NS,821
OG0003353,0.308011314552178,0.324010913521405,Trip19,NS,740
OG0003359,0.390667685559667,0.311990121306198,Trip19,NS,582
OG0003364,-0.161653263478769,0.727660025628967,Trip19,NS,1974
OG0003369,-0.222632890549587,0.475615711191024,Trip19,NS,2141
OG0003372,-0.524915117051217,0.291374483107414,Trip19,NS,2818
OG0003382,0.2659459719325335,0.0100000651139744,Trip19,NS,806
OG0003395,0.070389327891398,0.804895593450674,Trip19,NS,1278
OG0003398,0.630405471482323,0.40594107914834,Trip19,NS,311
OG0003400,-1.09234017214671,0.0111305787977201,Trip19,DOWN,3442
OG0003405,0.0257375614136083,0.926484204240204,Trip19,NS,1419
OG0003409,-0.2167550945483065,0.114252349005605,Trip19,NS,2131
OG0003415,-0.465938397578882,0.371082520136374,Trip19,NS,2710
OG0003417,-1.24127043154214,3.3306648939706e-4,Trip19,DOWN,3515
OG0003421,1.308879151933698,0.0414793212252415,Trip19,UP,76
OG0003424,-0.833927324053294,0.391724590779672,Trip19,NS,3242
OG0003428,-0.783389931257558,0.0172279812827036,Trip19,NS,3196
OG0003436,0.569670566673359,0.00549150772803673,Trip19,NS,363
OG0003440,-0.0232697793228472,0.753962927670255,Trip19,NS,1574
OG0003442,-0.655171503002559,0.013583716872865,Trip19,NS,3026
OG0003448,-0.139235797371172,0.572019524316556,Trip19,NS,1904
OG0003457,-0.0394882898809755,0.746644584280697,Trip19,NS,1640
OG0003472,0.672651629328385,0.363170211067289,Trip19,NS,282
OG0003478,1.03139519627553,0.00700905780875302,Trip19,UP,129
OG0003484,0.37361420219720154,0.0423915058262012,Trip19,NS,608
OG0003486,-0.0513991525066443,0.912736648663965,Trip19,NS,1666
OG0003495,-0.219269963523624,0.318354415141347,Trip19,NS,2134
OG0003509,0.0172092900322231,0.576964552793227,Trip19,NS,1450
OG0003530,0.0243196791954129,0.716129199896119,Trip19,NS,1424
OG0003541,-0.369594528517677,0.0516758287522493,Trip19,NS,2526
OG0003555,-0.529072742524873,0.28780877137698,Trip19,NS,2828
OG0003574,-0.413115187147815,0.0159144060651649,Trip19,NS,2620
OG0003576,-1.608232280044,0.221341398978402,Trip19,NS,3582
OG0003590,-0.334607228958109,0.155342345018645,Trip19,NS,2449
OG0003604,0.191562650700756,0.85996563823808,Trip19,NS,956
OG0003608,-0.685013514531485,0.0380866701897167,Trip19,NS,3063
OG0003619,0.168642035558839,0.436571914943203,Trip19,NS,1006
OG0003638,0.951587794814754,0.401927730476622,Trip19,NS,144
OG0003640,-0.0350469470992008,0.309513104014929,Trip19,NS,1624
OG0003642,-0.244685095954902,0.817533769525395,Trip19,NS,2214
OG0003643,-0.753895990116083,0.0528225062421837,Trip19,NS,3159
OG0003648,0.471967787661516,0.267997896550482,Trip19,NS,472
OG0003649,0.05797006863733,0.723138382920247,Trip19,NS,1319
OG0003663,-1.200912693926,0.0542151927788181,Trip19,NS,3497
OG0003665,0.444667066841908,0.038585056620431,Trip19,NS,509
OG0003666,-0.763660460831626,0.11001716299851,Trip19,NS,3174
OG0003673,-1.03209362970985,0.0484644349163204,Trip19,DOWN,3409
OG0003675,-0.388355456626338,0.12206487128267,Trip19,NS,2560
OG0003681,-0.83650126771712,3.1995671739328e-4,Trip19,NS,3246
OG0003683,0.176322772640463,0.322410114518476,Trip19,NS,985
OG0003690,0.822118274729345,0.00168752108841712,Trip19,NS,194
OG0003692,-0.0724827538015237,0.383065776095807,Trip19,NS,1728
OG0003720,0.470927257475127,0.00516480526734386,Trip19,NS,474
OG0003728,0.637842060324105,0.0795126176395933,Trip19,NS,304
OG0003734,-0.375197234747053,0.476120825921992,Trip19,NS,2532
OG0003744,0.171206827418142,0.360170228598774,Trip19,NS,999
OG0003768,0.0593552776164212,0.857309806132948,Trip19,NS,1317
OG0003779,-0.215914857265243,0.286980095477321,Trip19,NS,2123
OG0003781,-0.340075441597622,0.0736874147818255,Trip19,NS,2459
OG0003785,-0.63710935733414,0.10305109606958,Trip19,NS,3002
OG0003792,0.711054321812066,0.00167985034355262,Trip19,NS,260
OG0003806,-0.3040061868901,0.105098372838427,Trip19,NS,2370
OG0003817,0.369355388136213,0.179631665429418,Trip19,NS,616
OG0003852,-1.23446525363702,0.0296095931177192,Trip19,DOWN,3512
OG0003866,-0.229382353343797,0.258810615313409,Trip19,NS,2168
OG0003867,0.0524158941511385,0.910611276515478,Trip19,NS,1334
OG0003871,0.04182930995739605,0.769204636919959,Trip19,NS,1371
OG0003875,-0.367731784500487,0.238659445427118,Trip19,NS,2522
OG0003878,-0.833927324053294,7.7153617174504e-4,Trip19,NS,3242
OG0003886,-0.446148031818874,0.190034722451463,Trip19,NS,2676
OG0003891,-0.5253647693121766,4.7993920492952e-4,Trip19,NS,2823
OG0003900,-0.207561069935362,0.173004357598179,Trip19,NS,2098
OG0003919,0.211635253327149,0.629582760687517,Trip19,NS,910
OG0003927,-1.01741705307741,0.0445863629117155,Trip19,DOWN,3400
OG0003931,0.367371065648529,0.407486097067847,Trip19,NS,619
OG0003957,0.0607391578576785,0.557140325029143,Trip19,NS,1315
OG0003958,0.337996463515016,0.322829724916562,Trip19,NS,668
OG0003960,-0.659722595233746,0.100144940384136,Trip19,NS,3031
OG0003967,-0.0724827538015237,0.972815355776914,Trip19,NS,1728
OG0003977,0.765534746362977,0.0304403064672645,Trip19,NS,226
OG0003993,0.0922074380970889,0.82369035723548,Trip19,NS,1213
OG0004004,-0.440263475567017,0.118170932431612,Trip19,NS,2664
OG0004009,0.792438930064638,7.3677966493859e-4,Trip19,NS,206
OG0004010,-0.7243369876815555,0.0509687170220873,Trip19,NS,3114
OG0004028,0.589763486984977,0.00818020434422364,Trip19,NS,340
OG0004034,0.063502942306158,0.910373600389386,Trip19,NS,1300
OG0004036,-0.237389510372049,0.00678527361711815,Trip19,NS,2194
OG0004038,-0.543719518489275,0.069014611093775,Trip19,NS,2855
OG0004051,0.119024103142275,0.851022251581141,Trip19,NS,1148
OG0004053,0.00719550140420377,0.853316755365532,Trip19,NS,1477
OG0004054,-0.2971399363093755,0.0226450197194869,Trip19,NS,2356
OG0004059,-0.6897818657392984,0.159133382515481,Trip19,NS,3070
OG0004074,-0.67116353577046,0.1006046193153,Trip19,NS,3051
OG0004079,0.10701824988212,0.92091717898724,Trip19,NS,1172
OG0004082,-0.161653263478769,0.128928888499372,Trip19,NS,1974
OG0004123,-0.248107861595691,0.29590726061563,Trip19,NS,2222
OG0004128,0.070389327891398,0.963208307011776,Trip19,NS,1278
OG0004136,0.465713319595964,0.00512675789264271,Trip19,NS,484
OG0004138,-0.132894270497345,0.143625487192357,Trip19,NS,1892
OG0004142,0.980390956061472,0.00628098502229044,Trip19,NS,140
OG0004144,-0.329159664118438,0.0193648576900107,Trip19,NS,2433
OG0004152,0.704871964456353,0.391932566658701,Trip19,NS,264
OG0004164,0.6027847772332885,2.5378149878185e-4,Trip19,NS,334
OG0004186,0.8467405794146715,0.00489564698797048,Trip19,NS,177
OG0004198,-0.67116353577046,0.048587762067939,Trip19,NS,3051
OG0004200,0.488515008957812,0.00447773569317778,Trip19,NS,455
OG0004201,-0.265344566520995,0.262534018089866,Trip19,NS,2275
OG0004208,-0.356605546520108,0.170616863124524,Trip19,NS,2492
OG0004212,0.0827025893302493,0.691301562005765,Trip19,NS,1243
OG0004214,-0.61705613043101,0.0333945371913652,Trip19,NS,2978
OG0004237,0.0440443327060212,0.868007906153487,Trip19,NS,1361
OG0004238,-0.036525876025114,0.313674120852142,Trip19,NS,1629
OG0004247,0.0717626693000913,0.826399750366414,Trip19,NS,1273
OG0004264,-0.171368418311981,0.657565332274902,Trip19,NS,2001
OG0004266,-0.118726938570751,0.581120911722727,Trip19,NS,1847
OG0004275,-0.22431729826094,0.358569306709063,Trip19,NS,2147
OG0004282,-1.06793882865658,0.0215332754278958,Trip19,DOWN,3429
OG0004286,-1.15521264992094,0.107594288304151,Trip19,NS,3475
OG0004302,-0.29689930039584,0.145758789031729,Trip19,NS,2346
OG0004308,0.441483479582645,0.277256955157998,Trip19,NS,510
OG0004310,-0.62816238266958,0.0308329417895298,Trip19,NS,2991
OG0004325,-0.77349147019132,0.160888275590455,Trip19,NS,3184
OG0004328,-0.0469210473874926,0.604336899405971,Trip19,NS,1651
OG0004346,0.206643223983395,0.554612487852385,Trip19,NS,918
OG0004350,-0.215914857265243,0.481685201522998,Trip19,NS,2123
OG0004385,1.00575926928868,8.65305248306432e-5,Trip19,UP,135
OG0004387,-0.42717040137772044,0.0937336948903199,Trip19,NS,2650
OG0004390,0.206643223983395,0.765792307343965,Trip19,NS,918
OG0004407,0.730313886293776,0.0159651814950021,Trip19,NS,253
OG0004415,-1.83650126771712,0.080679207215534,Trip19,NS,3600
OG0004426,0.573374526445944,0.066467639565699,Trip19,NS,361
OG0004433,-0.924125133024872,0.00168669726688667,Trip19,NS,3319
OG0004446,0.542010355536609,0.00773559035481758,Trip19,NS,390
OG0004447,0.0565835283663675,0.943738785203175,Trip19,NS,1324
OG0004455,-0.56277226108709,0.0226450197194869,Trip19,NS,2890
OG0004456,0.0229004021100788,0.550657005243446,Trip19,NS,1428
OG0004465,0.0100636833446975,0.770485441835338,Trip19,NS,1471
OG0004468,1.08610437124329,0.0171766489533907,Trip19,UP,117
OG0004474,-0.691988685447822,0.0325040670670297,Trip19,NS,3071
OG0004476,-0.270555993166337,0.147464650531757,Trip19,NS,2287
OG0004479,-0.803392955905182,0.0140241539121439,Trip19,NS,3211
OG0004483,-0.6151005920151345,0.00760222132406762,Trip19,NS,2977
OG0004495,-0.465938397578882,0.17138892942788,Trip19,NS,2710
OG0004509,-0.15521264992094,0.0919954016697298,Trip19,NS,1951
OG0004512,-0.852042118612899,0.0528799542033226,Trip19,NS,3260
OG0004529,-0.496142467422571,0.56970860239543,Trip19,NS,2767
OG0004533,-0.3040061868901,0.0333945371913652,Trip19,NS,2370
OG0004534,-0.293358942690592,0.0162983833245117,Trip19,NS,2339
OG0004538,0.00719550140420377,0.834104272077543,Trip19,NS,1477
OG0004548,-0.0877333719335504,0.487223039669474,Trip19,NS,1765
OG0004557,-0.254977850962736,0.0880834953449808,Trip19,NS,2244
OG0004561,-1.70839644196944,0.109359297619527,Trip19,NS,3591
OG0004562,0.045310206499231356,0.889918850433321,Trip19,NS,1359
OG0004564,-0.5307946182121065,9.3109832982287e-4,Trip19,NS,2834
OG0004572,0.416839741912829,0.799339839782636,Trip19,NS,547
OG0004576,-0.734563103950902,0.026116690965482,Trip19,NS,3129
OG0004579,0.574343753920013,0.95339183535738,Trip19,NS,360
OG0004593,0.707524790899608,0.0328737173661035,Trip19,NS,262
OG0004597,0.0373410829783242,0.598075752204929,Trip19,NS,1388
OG0004610,-0.452139038863337,0.0265764537762137,Trip19,NS,2691
OG0004627,-0.356605546520108,0.030727311797487,Trip19,NS,2492
OG0004642,0.185232254230161,0.438199582582501,Trip19,NS,965
OG0004652,0.405992359675837,0.343518399050593,Trip19,NS,562
OG0004654,-0.687334826441606,0.217663261880017,Trip19,NS,3066
OG0004662,-0.209227962138,0.592856812698946,Trip19,NS,2103
OG0004663,-0.1284915892036487,0.384399913330384,Trip19,NS,1887
OG0004664,-0.72499295250013,0.0396233772203047,Trip19,NS,3115
OG0004676,-0.0203404482841755,0.924884181949869,Trip19,NS,1559
OG0004678,-0.0424567992428948,0.329929999356761,Trip19,NS,1642
OG0004682,-0.13764780046798,0.406702354638966,Trip19,NS,1899
OG0004695,0.24705212583027975,0.271997884773177,Trip19,NS,846
OG0004698,-0.84684321193858,0.0479174298630873,Trip19,NS,3259
OG0004712,0.329984649758421,0.98408949379617,Trip19,NS,689
OG0004724,0.309176187478515,0.205980176935428,Trip19,NS,738
OG0004726,0.447843644362086,0.104550945765107,Trip19,NS,506
OG0004734,0.305678743242287,0.152528265989088,Trip19,NS,747
OG0004740,-0.365871442474959,0.0330904335433568,Trip19,NS,2515
OG0004743,-0.11310730531804888,0.31914720189914503,Trip19,NS,1833
OG0004747,0.00863030514344006,0.979430603859808,Trip19,NS,1475
OG0004773,1.41899946543127,0.030088731790783,Trip19,UP,58
OG0004774,0.491948272301148,0.0812849583552674,Trip19,NS,451
OG0004779,0.133563525741106,0.992671701281292,Trip19,NS,1111
OG0004781,-0.6627262862002226,7.1933989095881e-4,Trip19,NS,3041
OG0004798,0.142740172116082,0.441493200866856,Trip19,NS,1087
OG0004800,0.349921936519091,0.149579566630749,Trip19,NS,649
OG0004803,0.0813396274519388,0.898866136619337,Trip19,NS,1250
OG0004804,0.235114320376357,0.302579804924458,Trip19,NS,865
OG0004818,0.192825403552391,0.10450798877722,Trip19,NS,953
OG0004845,0.257010618206024,0.816994627182625,Trip19,NS,825
OG0004846,0.261831658752137,0.613475735166263,Trip19,NS,810
OG0004859,0.382943869568991,0.774902803730079,Trip19,NS,594
OG0004861,-0.277533975528909,0.305504689699954,Trip19,NS,2302
OG0004879,0.105678077894537,0.494833566010261,Trip19,NS,1178
OG0004896,0.926758531986465,2.7037342073849e-4,Trip19,NS,150
OG0004902,0.181420640280142,0.32493229321076,Trip19,NS,975
OG0004910,-0.370777925067788,0.0183498602072984,Trip19,NS,2529
OG0004924,0.0962618530584035,0.853073465939706,Trip19,NS,1204
OG0004932,1.94073056018486,0.0512796719814945,Trip19,NS,34
OG0004939,-0.766111939825723,0.291374483107414,Trip19,NS,3179
OG0004946,0.00719550140420377,0.49117540953607,Trip19,NS,1477
OG0004961,1.43722773891291,0.00668627361672644,Trip19,UP,57
OG0004962,-0.282789700980404,0.0110472640791237,Trip19,NS,2316
OG0004964,0.202887833470143,0.237122832221187,Trip19,NS,932
OG0004970,-0.396842178742925,0.285370905383767,Trip19,NS,2591
OG0004981,-0.590744853315162,0.97747701286392,Trip19,NS,2945
OG0004983,-0.101598140007807,0.512292304850503,Trip19,NS,1805
OG0004984,0.49467161164755,0.21311531426254,Trip19,NS,447
OG0004987,-0.25800829484971355,0.0612277508572448,Trip19,NS,2254
OG0004989,-0.894321922105463,0.926484204240204,Trip19,NS,3293
OG0004997,0.121678556588252,0.359033802588587,Trip19,NS,1140
OG0005002,0.432246613225573,0.456522486056057,Trip19,NS,527
OG0005008,-0.732164607902385,0.00333074538165932,Trip19,NS,3125
OG0005020,0.0551956542421246,0.354756890500045,Trip19,NS,1327
OG0005023,-0.33345110244546033,0.340106388333287,Trip19,NS,2448
OG0005032,-0.145605322246899,0.229121881270146,Trip19,NS,1919
OG0005033,-0.385415244364126,0.0355392115206493,Trip19,NS,2556
OG0005036,-0.12631231590403375,0.786770611562832,Trip19,NS,1877
OG0005037,0.0285691521967709,0.772552052572463,Trip19,NS,1414
OG0005050,-0.937878288092203,0.207930143898857,Trip19,NS,3332
OG0005058,1.23266075679027,0.0709173351482076,Trip19,NS,91
OG0005059,-0.537424111957796,0.0814935716527435,Trip19,NS,2846
OG0005061,-0.537424111957796,0.403409793082953,Trip19,NS,2846
OG0005063,0.0607391578576785,0.813085446708245,Trip19,NS,1315
OG0005072,0.417920007811965,0.398065515734445,Trip19,NS,545
OG0005084,-0.99136969485656,0.0998654703124615,Trip19,NS,3375
OG0005098,0,0.538937180697291,Trip19,NS,1499
OG0005102,0.16478627814334,0.337889483927646,Trip19,NS,1017
OG0005103,-0.0558912008920452,0.684492906538856,Trip19,NS,1679
OG0005104,-0.564904848379903,0.984798285292025,Trip19,NS,2898
OG0005107,-0.125006361067033,0.592856812698946,Trip19,NS,1870
OG0005120,-0.422752464406849,0.137658610194552,Trip19,NS,2645
OG0005133,-0.128156351490682,0.190034722451463,Trip19,NS,1883
OG0005144,-0.902389203373578,0.0309922934380459,Trip19,NS,3304
OG0005162,-0.734563103950902,0.103567402084833,Trip19,NS,3129
OG0005169,-0.267079617891743,0.682295300647463,Trip19,NS,2278
OG0005182,0.267835392097615,0.0397653234254448,Trip19,NS,797
OG0005187,-0.176250639691727,0.146539283997438,Trip19,NS,2012
OG0005192,0.12565110166152,0.706492478272324,Trip19,NS,1128
OG0005197,-0.0306192350583921,0.670840882634745,Trip19,NS,1606
OG0005199,-0.281035664240461,0.0331468928425609,Trip19,NS,2310
OG0005202,0.276198865032242,0.438199582582501,Trip19,NS,787
OG0005214,0.840765337323874,0.0221682453402243,Trip19,NS,181
OG0005216,-0.543719518489275,0.18040490781346,Trip19,NS,2855
OG0005220,-1.53115605702536,0.0104817642297652,Trip19,DOWN,3573
OG0005221,1.041555613465655,2.447145801277e-4,Trip19,UP,126
OG0005231,0.0538064436957938,0.931492854103218,Trip19,NS,1331
OG0005237,-0.601649629654035,0.00354387985324326,Trip19,NS,2958
OG0005240,0.482332020747376,0.0488995419043143,Trip19,NS,460
OG0005243,0.355461941444006,0.0633277029469168,Trip19,NS,640
OG0005248,-0.401634794676355,0.229121881270146,Trip19,NS,2599
OG0005250,0.495695162624069,0.0847270026591849,Trip19,NS,442
OG0005265,0.13224779829844,0.78097990627386,Trip19,NS,1115
OG0005269,-1.01741705307741,0.168412914817433,Trip19,NS,3400
OG0005277,0.689746438493556,0.0119459212826065,Trip19,NS,272
OG0005279,-0.330973234490369,0.0902130468311754,Trip19,NS,2439
