protein_id,log2FC_2022,padj_2022,DAP_2022,log2FC_2019,padj_2019,DAP_2019
Td00001aa022125_T001,-0.2120137192138878,0.1074685666394359,NS,-0.15360697914764,0.770054031340098,NS
Td00001aa022134_T001,-0.6610978591760339,0.007786594584654911,NS,-0.354759487354735,0.334806141698968,NS
Td00001aa022161_T003,-0.28197050822420694,0.08826470337801393,NS,-0.312939311660108,0.130147567983577,NS
Td00001aa022192_T002,0.2340115805208457,0.06875158834463575,NS,0.0827025893302493,0.640468375896994,NS
Td00001aa022229_T001,-0.06927904738543113,0.20327708702188538,NS,-0.0276749584428483,0.654668043840852,NS
Td00001aa022232_T001,-0.032188175129738386,0.08375218133328197,NS,0.505890929729957,0.070678123601852,NS
Td00001aa022257_T003,-0.18477562389259533,0.43219303474137466,NS,-0.746615764199925,0.163370909796182,NS
Td00001aa022259_T001,-0.15094439976086294,0.08339445353366763,NS,-0.261880711217424,0.277794041193523,NS
Td00001aa022269_T002,0.2301638937498427,0.02233495400992171,NS,-0.399730246490995,0.225155143462664,NS
Td00001aa022275_T002,-0.1967992011296921,0.043350828324187775,NS,-0.026205070347394,0.991882478162931,NS
Td00001aa022285_T001,-0.2879396297658448,0.05352509672648149,NS,-0.29689930039584,0.0182133561101261,NS
Td00001aa022293_T001,-0.7377759418242287,0.0107429046926571,NS,-0.305788392232109,0.322829724916562,NS
Td00001aa022297_T002,-0.2787920058038921,0.003460537832425255,NS,-0.120294233717712,0.18587085957003,NS
Td00001aa022305_T002,-0.2326075329079044,1.6612526523486783e-4,NS,-0.195946441032647,0.358100405313216,NS
Td00001aa022314_T001,-0.17057970260989158,0.11533129343198954,NS,-0.256700472111743,0.291374483107414,NS
Td00001aa022327_T001,0.4403692978943837,0.008560466914268565,NS,0.36513259345253,0.039983763232986,NS
Td00001aa022358_T001,-0.6445947378801822,0.006937577158435398,NS,-1.09850554495243,0.0578725402621804,NS
Td00001aa022398_T001,-0.07684475131096874,0.11576559643578206,NS,0.0285691521967709,0.894055425189586,NS
Td00001aa022414_T003,-0.4516517210441643,5.946588912072668e-4,NS,-0.461958546666336,0.0572269077568568,NS
Td00001aa022445_T002,0.4612383272924729,0.0097646257861663,NS,0.134878054343112,0.946100688692753,NS
Td00001aa022450_T001,-0.07075070239207712,0.34080239869812434,NS,0.324234562270531,0.0593744943391762,NS
Td00001aa022462_T001,-0.4023889664655421,0.018835109286795958,NS,0.181420640280142,0.85007990364085,NS
Td00001aa022473_T002,-0.37580979581808993,0.031209823855587873,NS,0.130930869826449,0.273071256936372,NS
Td00001aa022477_T002,0.4614658911009846,0.010120617204841734,NS,0.37851162325373,0.0368821925688204,NS
Td00001aa022503_T002,0.18299427537551052,4.84745711547993e-4,NS,0.321928094887362,0.105532825082567,NS
Td00001aa022519_T001,0.28191200746898837,0.15477715507811757,NS,0.293958979028694,0.0984888238679026,NS
Td00001aa022538_T001,-0.08322178808083247,0.2611542289327601,NS,0.32883646422954,0.101776124551103,NS
Td00001aa022561_T001,-0.5117261035552049,8.730073201184767e-5,NS,-0.318325858207167,0.00731530544396694,NS
Td00001aa022576_T001,-0.7164866233528614,2.428803555054592e-4,NS,0.00288250853312136,0.786770611562832,NS
Td00001aa022584_T001,-0.25025053213435244,0.019281237761711464,NS,-0.212567535483132,0.294514668496548,NS
Td00001aa022594_T002,5.152869837262582,2.9836888515433206e-9,Up,5.00162211964968,0.0227805906612853,Up
Td00001aa022597_T001,-0.07428522541801469,0.44528532216594463,NS,0.830255324167683,0.10305109606958,NS
Td00001aa022605_T003,-0.07812738954540535,0.28038816503939656,NS,-0.305788392232109,0.292910074350265,NS
Td00001aa022606_T004,-0.17113878554993597,0.1332005478921251,NS,-0.0424567992428948,0.485456695696615,NS
Td00001aa022611_T002,-0.06640773345463497,0.5812686390592089,NS,-0.614845103115656,0.196352943777571,NS
Td00001aa022620_T003,0.2470615885713043,0.04048350437451838,NS,0.018634174139051,0.632429833414232,NS
Td00001aa022622_T001,-0.19164546377077477,4.2934040506499914e-5,NS,-0.0831412353002459,0.959520161402759,NS
Td00001aa022629_T001,-0.07360333918574348,0.9373433206325247,NS,0.505890929729957,0.174642871989556,NS
Td00001aa022637_T001,-0.3971915442426129,0.02879284541930606,NS,0.162210036314307,0.640593332950585,NS
Td00001aa022640_T001,1.5692624914175237,4.5053263926370386e-5,Up,1.04054179386285,0.0105489079759761,Up
Td00001aa022642_T001,-0.06928326276127769,0.041151993661206074,NS,0.296310560708092,0.112308850219781,NS
Td00001aa022669_T001,-0.16935639015007256,0.057059738422386846,NS,-0.608232280044003,0.00332955623991744,NS
Td00001aa022677_T002,-0.017120277003773277,0.9651705185098493,NS,0.175045486110914,0.819217386293909,NS
Td00001aa022679_T001,-0.22726769616691256,0.05952737537243895,NS,0.273814244587037,0.560482236474237,NS
Td00001aa022688_T001,-0.16324968503248627,0.17880200146132383,NS,0.189033824390017,0.878755729364212,NS
Td00001aa022696_T001,-0.27838633720096695,2.34793742315419e-4,NS,-0.403541860441014,0.140639529282946,NS
Td00001aa022720_T001,-0.6196633785783012,0.0017653136322287014,NS,-0.83650126771712,0.00319966867079775,NS
Td00001aa022737_T001,-1.1802063029830148,4.164787200412427e-5,Down,-0.140825544133565,0.519229094365342,NS
Td00001aa022786_T001,-0.7685691906076028,0.0044558577537342535,NS,-0.362157939675895,0.225155143462664,NS
Td00001aa022792_T002,-0.3098173622483708,5.273045579756947e-4,NS,-0.172993990361023,0.407486097067847,NS
Td00001aa022796_T001,-0.10850888887913855,0.5142149540100142,NS,-0.098505544952425,0.753169499115507,NS
Td00001aa022808_T001,0.1328483326697105,0.6021078663769825,NS,-0.937878288092203,0.0155480774849152,NS
Td00001aa022827_T001,0.25441792334916563,0.012349450301171624,NS,0.333423733725192,0.367591185830995,NS
Td00001aa022834_T001,-0.36562845551973466,0.06651194208750964,NS,1.14730669878029,0.0251293792998228,Up
Td00001aa022835_T002,0.19949572612232008,0.6421612595510957,NS,-0.209227962138,0.299587615786355,NS
Td00001aa022862_T001,0.05808787950298768,0.7785874766585159,NS,0.0717626693000913,0.931492854103218,NS
Td00001aa022878_T002,0.6204383536110922,7.127127437313322e-4,NS,0.202887833470143,0.328398974249272,NS
Td00001aa022889_T001,0.041232839184016094,0.46491914226050735,NS,0.117695042669755,0.44161921383102,NS
Td00001aa022902_T001,0.02348576277094158,0.5236860331394837,NS,0.0482361856528476,0.764345023600612,NS
Td00001aa022954_T001,-0.8734781398280261,0.015065314007278159,NS,-0.215914857265243,0.319719556105226,NS
Td00001aa022963_T002,1.3135279681933438,2.243839154349242e-6,Up,1.33799646351502,0.00160898566552741,Up
Td00001aa022969_T001,3.00185831055543,7.023e-12,Up,3.6585542606509,0.0223944215118042,Up
Td00001aa023035_T004,0.10168321496336154,2.620916569119544e-4,NS,0.150559676575381,0.715402362665135,NS
Td00001aa023036_T001,0.16448580153464945,2.8173371761550055e-5,NS,-0.45205668870965,0.0936577931310191,NS
Td00001aa023037_T001,0.9745719079138228,0.012527816541096604,NS,0.221567788538409,0.627017754879232,NS
Td00001aa023049_T001,0.3003169706875125,0.1058739682098574,NS,0.58207422139633,0.122020249008376,NS
Td00001aa023051_T002,-0.43670852620293854,0.005078327514691966,NS,-0.365871442474959,0.0929901749643567,NS
Td00001aa023061_T001,0.20136939865200967,0.21225012610468266,NS,0.540027269257507,0.230832723205931,NS
Td00001aa023083_T001,-0.1517921381965447,0.07964979433254117,NS,-0.126580496565143,0.21634773699609,NS
Td00001aa023087_T001,-0.8555876447318914,0.0027251140650189107,NS,-0.584241333477502,0.1981675772026,NS
Td00001aa023093_T003,-0.3750987812930486,0.0078807535721698,NS,0.128293401009818,0.92091717898724,NS
Td00001aa023101_T001,0.007970155389472117,0.21075673712045334,NS,1.35614381022528,0.111060581306065,NS
Td00001aa023139_T001,-0.1428447857465361,0.7639712155929954,NS,-0.83650126771712,0.0523997663706118,NS
Td00001aa023167_T001,-0.1942623732549925,0.04481282207730038,NS,0.0468402542029724,0.73288861437602,NS
Td00001aa023181_T006,-0.1803526455052204,0.017699269541025776,NS,-0.320125852253377,0.0821220253821293,NS
Td00001aa023188_T001,-0.40459411608053686,0.05166168706908812,NS,-1.41119543298445,0.0447341960822432,Down
Td00001aa023196_T001,-1.6308329047125043,0.0014276604734678809,Down,-1.35845397091248,0.205559591771408,NS
Td00001aa023230_T003,-0.07084380767020791,0.48078967910924847,NS,-0.373327247394007,0.930811556616117,NS
Td00001aa023262_T001,-0.08780339309133006,0.3078719914109905,NS,-0.62148837674627,0.253402838822033,NS
Td00001aa023274_T001,-0.2673516962392613,0.005547228393753232,NS,-0.703689439291908,2.8216109822283e-4,NS
Td00001aa023275_T001,-0.6225970222485979,0.003514375799265321,NS,-0.793356776016605,0.192427674515606,NS
Td00001aa023291_T001,-0.3461929880976679,1.246084456011388e-4,NS,-0.67116353577046,0.00825312506641786,NS
Td00001aa023292_T001,0.1703100473941661,0.016766170943974496,NS,0.447843644362086,0.104550945765107,NS
Td00001aa023308_T003,0.2732020111469115,0.0890706716317183,NS,0.309176187478515,0.205980176935428,NS
Td00001aa023318_T002,-0.45641539161256445,0.0392997408231558,NS,-0.0276749584428483,0.404579155131739,NS
Td00001aa023327_T001,-0.07327429872974803,0.1068436971210682,NS,-0.186064929518683,0.558846574327238,NS
Td00001aa023346_T002,-0.4472904733099014,0.005790539566351713,NS,-0.338250400189295,0.344198042469162,NS
Td00001aa023370_T001,0.2614421729347605,0.10482708254360229,NS,0.833497336859835,0.0663081184341712,NS
Td00001aa023371_T001,-0.0920599584844429,0.17482002983370662,NS,0.332278283056929,0.419165262743159,NS
Td00001aa023373_T003,-0.196682779694871,0.05402074513930093,NS,-0.761213140412883,0.0110036816991567,NS
Td00001aa023457_T002,-0.027489028883127455,0.999999999829067,NS,0.376290383337052,0.0361492124952747,NS
Td00001aa023465_T001,-0.7452891650468992,1.4483057280611357e-5,NS,-0.380821783940931,0.169780468556183,NS
Td00001aa023472_T001,0.15083873675587134,0.2637220019486902,NS,0.309176187478515,0.411365727101929,NS
Td00001aa023487_T001,-0.15380882282729877,0.08776463474830043,NS,-0.358453970912476,0.078025374677395,NS
Td00001aa023509_T001,-0.3734981209303608,1.475023330523665e-4,NS,-0.338250400189295,0.0392504750968561,NS
Td00001aa023537_T002,-0.05315217280660078,0.2840232745371256,NS,-0.818579359719858,0.024272215374226,NS
Td00001aa023540_T001,0.3817493022310508,8.540059091225934e-6,NS,-0.24297675349254,0.463376013946737,NS
Td00001aa023550_T001,0.23141934357505775,0.10484265923908447,NS,-0.0800879113226919,0.171742692274961,NS
Td00001aa023589_T003,-0.16732583628531855,0.04032890032255375,NS,-0.15521264992094,0.100049711107443,NS
Td00001aa023611_T003,1.0849258470732752,8.143417329353741e-8,Up,0.920674411041618,0.00464529758173203,NS
Td00001aa023612_T002,0.1602519796256258,0.37376253151140554,NS,-0.0694518807521452,0.550657005243446,NS
Td00001aa023626_T001,0.07533905290547949,0.18880810259806458,NS,0.196607044094818,0.0314097204016215,NS
Td00001aa023633_T002,0.04553198172189294,0.05091618641174606,NS,0.367371065648529,0.407486097067847,NS
Td00001aa023647_T003,-1.854709455570444,2.6601773886703365e-4,Down,-1.56064282152574,0.0807393293778629,NS
Td00001aa023670_T002,-0.9620212901493884,0.01606883707887343,NS,-1.56064282152574,0.00464529758173203,Down
Td00001aa023677_T001,-0.14853673764407255,0.2827183781951562,NS,-0.475936324222789,0.0572472978394342,NS
Td00001aa023714_T001,-0.38104977627714043,0.009123109555725623,NS,0.31150311546827,0.314865265841728,NS
Td00001aa023726_T001,-0.06080043590933055,0.49581280192595173,NS,0.486456955768731,0.0897927890270444,NS
Td00001aa023738_T001,0.33260483165929144,0.002540456316932418,NS,0.402722176845605,0.0200213481776343,NS
Td00001aa023750_T001,0.008110596749867218,0.7715183815004449,NS,-0.281035664240461,0.175150276765471,NS
Td00001aa023757_T001,-0.45060677283180267,0.4355130137462461,NS,-0.0528949484321255,0.992966395117705,NS
Td00001aa023764_T001,-0.39966217847752666,0.16633381867672442,NS,-0.545824106814198,0.996244664472372,NS
Td00001aa023772_T002,0.11983715346549878,0.08964221737517318,NS,0.371837617330421,0.0325040670670297,NS
Td00001aa023820_T001,0.21589984379313765,0.0016858330433632152,NS,-0.0101343771337132,0.834740033644553,NS
Td00001aa023862_T002,0.20530209360180424,0.17589656846148233,NS,0.414676780426886,0.28551098472875,NS
Td00001aa023871_T001,-0.5503000134262274,9.761305373276953e-6,NS,-0.0424567992428948,0.977622678597887,NS
Td00001aa023910_T001,0.004421848735922213,0.84314330522845915,NS,0.00575926928868495,0.945549651525911,NS
Td00001aa023918_T001,-0.19611744439092352,0.13866246241397256,NS,0.0328061450832415,0.416988252684566,NS
Td00001aa023935_T004,0.12874347946810777,0.5826110216077512,NS,-0.232768962976124,0.410249102357835,NS
Td00001aa023949_T001,0.34179441200834965,0.0078345137044563,NS,0.408168370708106,0.100049711107443,NS
Td00001aa023954_T001,0.3419933092325996,6.047960066110886e-5,NS,0.77568270173906,0.0195249778027702,NS
Td00001aa023968_T001,-0.4203351265928622,0.003071989710697995,NS,-0.780908941753803,0.00994121675165762,NS
Td00001aa023976_T001,0.16696899130918633,0.1975808186501468,NS,0.353887836284907,0.17845483862376,NS
Td00001aa023980_T001,-0.2883607465248323,0.1998265178704149,NS,-0.117161344232749,0.2634031097731,NS
Td00001aa023995_T001,-0.49587454016794774,0.036630720625437055,NS,0.292781749227846,0.56339455319723,NS
Td00001aa024003_T001,-0.16716565973004366,0.01812379518599977,NS,0.063502942306158,0.765519991387339,NS
Td00001aa024011_T001,-0.45574818283486523,0.0497667587967003,NS,0.361768359419153,0.323056627558182,NS
Td00001aa024032_T001,-0.15003458406727022,0.14162519227943504,NS,-0.251538766995964,0.0334686447918404,NS
Td00001aa024033_T001,0.6986805559329269,0.0014193210119731383,NS,-0.347398782403481,0.610534272066969,NS
Td00001aa024042_T001,-0.24580617938770474,0.024438366480716737,NS,0.034215715337913,0.900734294643787,NS
Td00001aa024060_T001,-0.35744111366816467,0.006097281646747977,NS,0.0648828515848544,0.836397598716507,NS
Td00001aa024071_T002,-0.2756954628493259,3.0104250826277644e-4,NS,-0.251538766995964,0.451073586594879,NS
Td00001aa024089_T008,0.311351300162898,0.0027864481349295085,NS,0.476122419880152,0.10450798877722,NS
Td00001aa024097_T001,0.02208096972416586,0.4819247706169469,NS,0.512985334813676,0.00343276194809768,NS
Td00001aa024101_T001,-0.2879606224686273,3.182955992272582e-4,NS,-0.254977850962736,0.226660133043539,NS
Td00001aa024103_T005,0.07154349169371815,0.4084487659046098,NS,0.244887059123534,0.181481168289089,NS
Td00001aa024125_T002,0.024943718731082476,0.7923754524223876,NS,-0.386468347082073,0.187866733094352,NS
Td00001aa024130_T001,0.09901305775771609,0.5652588657316628,NS,0.347098670622268,0.0635397936977648,NS
Td00001aa024171_T001,-0.033985252587379056,0.999999999829067,NS,0.339137384919585,0.410249102357835,NS
Td00001aa024188_T001,0.11913223741756485,0.0053045880010679685,NS,0.845590408847855,0.00110405223577678,NS
Td00001aa024190_T002,-0.08451929431427255,0.2900932611361168,NS,-0.118726938570751,0.715004205279015,NS
Td00001aa024194_T001,0.14712894623935263,0.09511380287433203,NS,-0.0709665213541436,0.625851921278074,NS
Td00001aa024202_T001,-1.2133998339407561,6.882151349036467e-4,Down,-0.413115187147815,0.104870323297353,NS
Td00001aa024211_T004,-0.3104177905932265,0.0013886984895724614,NS,-0.289827251720338,0.723040932235617,NS
Td00001aa024214_T001,0.7758981348546486,0.0436979647597759,NS,0.759581973233555,0.23927499096601,NS
Td00001aa024218_T002,-0.10366020031601346,0.03405456962616592,NS,0.0257375614136083,0.798540433521514,NS
Td00001aa024225_T002,-1.413843326988626,1.0752799617894218e-4,Down,-2.29335894269059,0.0800486031782458,NS
Td00001aa024231_T001,0.7019356681755733,4.5144141007788725e-6,NS,0.724213686757358,3.7201578532582e-4,NS
Td00001aa024245_T002,-0.3344230423364979,0.0018213577355656726,NS,0.0114956388378294,0.971569931543906,NS
Td00001aa024260_T004,-0.3535527785491823,1.9073986254033213e-5,NS,0.070389327891398,0.963208307011776,NS
Td00001aa024264_T001,-0.028118526185015695,0.1942648795988164,NS,-0.161653263478769,0.254672995820283,NS
Td00001aa024292_T003,-1.8353454771399347,0.018505615932442262,Down,-0.529072742524873,0.433724015367496,NS
Td00001aa024299_T001,-0.27920081924249807,0.00476816685288767,NS,0.22650852980868,0.680151257479182,NS
Td00001aa024301_T002,-0.43758841308060537,6.137253105138167e-4,NS,-0.0800879113226919,0.746106560670292,NS
Td00001aa024312_T004,0.11702875879298108,0.6504274935097981,NS,-0.197599959885161,0.825094678310523,NS
Td00001aa024340_T001,-0.5589145492653748,1.20118330047969e-4,NS,-1.01449956969512,2.17161864098647e-5,Down
Td00001aa024352_T004,-0.460699129962135,2.480470709785066e-4,NS,-0.768567591552035,0.0213274986815831,NS
Td00001aa024374_T002,-0.2132302051518667,0.05290011194459283,NS,-0.199255376063222,0.584198751567212,NS
Td00001aa024375_T001,0.12091733202555228,0.999999999829067,NS,0.0813396274519388,0.931530758315658,NS
Td00001aa024379_T002,2.57830625764065,5.040584259789524e-7,Up,1.32941067121857,2.1808097731973e-4,Up
Td00001aa024383_T002,-0.36445933213742976,0.0021310041481137462,NS,-0.222632890549587,0.290023073897908,NS
Td00001aa024392_T003,-0.6755328064646443,0.005957572013169223,NS,-1.17136841831198,0.00152725655870446,Down
Td00001aa024418_T003,0.9780741247559379,0.02207649568236266,NS,0.220329954879556,0.836397598716507,NS
Td00001aa024423_T001,0.49915430702744173,0.00431211724481213,NS,-0.816037165157405,0.555883903886368,NS
Td00001aa024435_T002,0.05623800934317152,0.20444453527192488,NS,-0.0188780102056894,0.813085446708245,NS
Td00001aa024440_T001,0.18318876490949773,0.021333316513010462,NS,0.308011314552178,0.324010913521405,NS
Td00001aa024462_T001,-0.3069101582042621,0.06153145856421907,NS,-0.217591435072627,0.308394983871993,NS
